"brand_name","id","product_id","review_text","reviewer_id","reviewer_name","source_name","source_review_id","star_rating"
"Whiskas","106561","24","good stuff","amzn1.account.AEV7QIAJY2WW3M2ELXKYF47FLR2Q","R.VIJAY kUMAR","Amazon India","RYFWA7HPTK1H6","5"
"Pedigree","108467","5","Good product, delivered on time","amzn1.account.AGHEJGP6UA73GGIMEBDELWEKIFZA","Amazon Customer","Amazon India","RYH4F5718RIUN","5"
"Sheba","111048","79","Cat is loving it.","amzn1.account.AE4XTRE3O3UB2BOG2GI4RMDLDIOA","Danish","Amazon India","RYJ55ZEGRBULQ","5.0"
"Pedigree","107942","62","My pet liked it...","amzn1.account.AEYK5UP4MIQW4GX57ZREDUFLSJLA","Ac","Amazon India","RYJK0EQ6NJ2AG","3"
"Pedigree","108217","62","Good","amzn1.account.AF5LQMKBBYM2V2KTSKVWBO7ANVNQ","srinivas","Amazon India","RYL36S403SSSC","5"
"Pedigree","108538","5","Very good","amzn1.account.AHXTAJ3ADSADEQE7LHXX7LV664HQ","Deepak Batra","Amazon India","RYLHPM4A7L0B5","5"
"Pedigree","110747","49","My dog just loves this & it does help to keep his mouth odorless...","amzn1.account.AFTI4PUIK67DDB4IQVKHO5IMGLJQ","Mohini","Amazon India","RYM0RMJFGY60T","5"
"Pedigree","107587","4","Good","amzn1.account.AFODATU6VUU6JAPRULYGVAMMNFLQ","Ranjana Rao","Amazon India","RYNOUXAXA3DOS","5"
"Pedigree","108556","5","That's gud....in nice rate i m happy","amzn1.account.AENLV33NTRWMJUK4UXTWNLGI7A5A","PRINCE TYAGI.","Amazon India","RYNY2GGA9DLFT","5"
"Pedigree","108597","5","My dog loves the flavor and I am happy :)","amzn1.account.AHWP26L55YFLOOZPNGK6OQKS4X4Q","Skywalker","Amazon India","RYO99BD1C6CVT","5"
"Pedigree","110635","16","a good food item for pets.","amzn1.account.AG5E2OXPJ2RS4AQ6VIQ7UT2OLOWQ","Sudhir Chandra","Amazon India","RYOQ0NYLQZP5A","4"
"Pedigree","108777","5","good","amzn1.account.AEZOMIMMDQHXD2H3QIQB7ZDYTM2Q","malathi","Amazon India","RYOT25YG34FXN","4"
"Pedigree","107081","31","Good product my 3 months old Labrador puppy love's it.but only give your puppy after consult with your vet.","amzn1.account.AEH4SOY7EGFQB5RNROEGWM4N746A","akash","Amazon India","RYPWQC1IWEU3E","5"
"Pedigree","108153","62","Nyc discounted price.. :D","amzn1.account.AFPGIT4WZC6YEQTXS6EUJCVGDCSA","shivaani","Amazon India","RYQY0YSMRXRSY","5"
"Whiskas","112470","110","My cat loves it. Nice food.","amzn1.account.AG2IRDX7N765OXDMRUOBHMOFDXCQ","JOITA DAS","Amazon India","RYRS8BGBCM6ZO","4.0"
"Pedigree","107626","62","Nice product ....no torns and tears in the package","amzn1.account.AF5KXGX5AUVEDER7M5YTOLJ6LHHA","Amazon Customer","Amazon India","RYRWNVPL5C2I0","5"
"Pedigree","108088","62","Ecellent product and quick delivery.","amzn1.account.AEGOLETSRA7DKRBZPIEIFDZ5AJ6A","sunil","Amazon India","RYSM5S8KMRUFZ","5"
"Pedigree","110560","27","If in doubt of the product get a single product from the store and if your dog likes it then you can buy it cheaper from amazon","amzn1.account.AFHKLUERBCVON237EN5S6I5Y4URQ","J Almeida","Amazon India","RYU9C9CQ5QV0X","5"
"Pedigree","113292","16","My dog loves it! It's perfect as a treat and even as an between-meals snack","amzn1.account.AGBDRAUW6NLCBTMDSBVXKHKHVIWA","VBC_312","Amazon India","RYUWKGQVGILKA","5.0"
"Pedigree","112650","83","My two labs love it!","amzn1.account.AFIIJL5IASAQOIGO4CWXPD6ZZXHA","Verified reviewer","Amazon India","RYVZKPNIKNN1F","5.0"
"Pedigree","113053","26","My dog liked it but not worth it's price...My Dog Said :)","amzn1.account.AHI7NPFQHQIJHAIJ7NCSRQDJ4UJA","Suresh","Amazon India","RYW1F51YQ2DWB","3.0"
"Whiskas","106381","110","I can see the Positive Impact in my Cat... He is Active and Healthy... There is a Noticeable difference in my cat when he was Fed with Drools and Whiskas... Whiskas is a Good product...","amzn1.account.AFMG4SKBMA3RSZECITIMFZIRQGVQ","RAJAMANI","Amazon India","RYWL25YTKX1XE","5"
"Pedigree","107313","31","pedigree is really good product, easy to get fast to eat, loved by my puppy, but i have stopped purchasing from amazon as i get Rs. 30.00 less in local shop then what i get in amazon.","amzn1.account.AFAXIE2SI57GXX5TQFMRHOLP77CA","Kamal Shahu","Amazon India","RYWUB49T37GO","1"
"Pedigree","108779","5","ita very bad..my dog got ill after eating this,Never ever will order this again.","amzn1.account.AHF34MP6LUVCG5ACUEXGUAG566GQ","sakshi","Amazon India","RYXRHMMEBZA4P","1"
"Pedigree","108715","5","It was perfect for my sweet doggy.","amzn1.account.AHFNRIDY5FEXEJD6OXUZU6O3UQOQ","Amazon Customer","Amazon India","RZ0EU5RBIG2JG","4"
"Pedigree","107618","62","Good","amzn1.account.AHIXWONJGWX3M34OZRN64T6JDODA","Amazon Customer","Amazon India","RZ1F4Z11V3F25","5"
"Pedigree","107038","31","Good product","amzn1.account.AEY7HSSO4OJABM7D6CIJK4HNCQYQ","Amazon Customer","Amazon India","RZ2NS7557GPKD","5"
"Whiskas","106287","112","My cats  like this food so much , really good","amzn1.account.AHX6AO3Z5GB5FCTE24STJARZB47Q","syed hakkim","Amazon India","RZ47VSWBO9L1E","5"
"Pedigree","108393","5","It's gud but when I received this packet already cut from the top..","amzn1.account.AGRJR5WOXOBW5ETKEQ3AZKMIPOIA","Amazon Customer","Amazon India","RZ51UN6AXFL5M","3"
"Pedigree","108079","62","Expectations fulfilled","amzn1.account.AGWUQLCBELI7UTMOJ6FSN3DINCRA","Lovish","Amazon India","RZ5P159Y0E7BK","4"
"Pedigree","109625","37","Good","amzn1.account.AE5SKKE7HK3HUADEMV3S4PPDDFUA","mahesh","Amazon India","RZ6AJKXQPMO8P","4"
"Chappi","110126","9","Worst food","amzn1.account.AHXUXRJZGOPCY2F64GW7JWSCB6CQ","pavitra","Amazon India","RZ8KGH18KQQK7","1"
"Whiskas","109804","21","that good","amzn1.account.AE7DHDDJOGNV5RIKWLIPFHH5FSLQ","sudeep Goud KS","Amazon India","RZ9RW0M58VW0J","5"
"Whiskas","106132","112","My cat loves it","amzn1.account.AFGDSXVEUWN5O4YAWIPCSXHMTOJQ","Zahida","Amazon India","RZA2Q1C3J3LVT","4"
"Pedigree","109623","37","As expected. Packaging was well done.","amzn1.account.AFVUDTVRIR6NNWSCMNZZDPM36LKA","Shreyansh","Amazon India","RZB3FXGVBUK0S","4"
"Pedigree","110077","76","Good","amzn1.account.AGUGMH6237YI2EF52GRNAW2ZNEIA","Amazon Customer","Amazon India","RZBNHASRITMQO","4"
"Pedigree","108824","5","As usual thank you Amazon.com for quick delivery and quality product","amzn1.account.AFHKB745SULRLJ4Z7KLOK7CO7ITA","Ravikumar","Amazon India","RZGAE278MXUD2","5"
"Whiskas","106774","36","Cat loves it","amzn1.account.AEBPRARFRHMMMD3CF67WTWIZ4G2A","A. V.Hariharan","Amazon India","RZH9JOOZDVD5K","5"
"Whiskas","114697","22","Good product. Cats / kittens like it.","amzn1.account.AEWPWRDM6NZLY5JTDMKI3OSSUCNQ","Sarthak Sharma","Amazon India","RZHGU6C3KO30E","4.0"
"Pedigree","107564","62","I got Pedigree Dog food at a competitive rate.","amzn1.account.AG5MPTURKDQIKJWZCVGNC5R6GEAQ","Amazon Customer","Amazon India","RZHO9PGYWYOJU","5"
"Pedigree","107210","31","Got the pack with a good deal...","amzn1.account.AFMJMR3VGFMRPGTCEPMUTWMSBPMA","Amazon Customer","Amazon India","RZI4TIXV0NNN5","5"
"Pedigree","108602","5","My dog started getting allergy after eating this.Even though we started mixing this food gradually but it doesnt seems to be working good for my 1.5 year old lab.","amzn1.account.AHPLCDS5ETBVUEOHVSIYZHUAGA3Q","Neelam Bhawsar","Amazon India","RZI5MX6304OU2","1"
"Pedigree","107253","31","Good","amzn1.account.AEH462G5R7E3PQJ6B2IUZP5R3EZQ","kumar ranjay","Amazon India","RZIKU2OCVK3GU","5"
"Pedigree","108526","5","Good product","amzn1.account.AEQINO5YMRO7WWDOVRHUDRQH7CLA","Abhinavbansal","Amazon India","RZJ9XA8230J4J","5"
"Pedigree","108100","62","Good","amzn1.account.AHBWRUCSSVD2GYQ3F6IBLX2J2ZXQ","pascalin","Amazon India","RZJIEREIMWZBT","5"
"Whiskas","106438","110","Cats love it very much. Good product.","amzn1.account.AFQZ7NBAVJ765FNL7DIXMPPOWSUQ","shibu Das","Amazon India","RZKMSA1U0LX83","5"
"Pedigree","108094","62","Nice packing. Was delivered the next day. I was worried about the expiration date, but I got a brand new pack which was manufactured July 2015","amzn1.account.AE72Q2AOOK3VFRNKL7PBUHHONXJQ","ramya","Amazon India","RZKVTNLTLGWHW","5"
"Pedigree","109709","77","My dog likes this.","amzn1.account.AH2KP6IEV6ADDVX6QP4XQL3OSGPA","Amazon Customer","Amazon India","RZLFOOA41GF1Y","4"
"Pedigree","111016","29","My dog loves this. The chicken pieces are cut in very small pieces. Easy to eat and a complete meal in itself. However we do mix rice/bread with it sometimes when my dog is very hungry. Truly worth the price.","amzn1.account.AEURQZYBLNYTM5YX25SFVDWM7PJA","Mansa Mudgal","Amazon India","RZLLKQ0292P63","5"
"Pedigree","110405","30","Its good product.. bt use a full pouch in one time.","amzn1.account.AF2MXJOEH2OLUEQ7X7ZVMIZKEBHQ","shivam","Amazon India","RZLVJ1UPPQ6F","4"
"Pedigree","109124","56","Feeling Nice to use vegetarian products","amzn1.account.AHGSLGSQGF2KICERCNMFLJSFPQXA","Vatsal","Amazon India","RZMQRT4DUDBIJ","5"
"Pedigree","110736","49","Azad loves them. Woof woof. These keep his teeth clean and breath fresh.","amzn1.account.AESBLOPMDF6MC3PBE4O5X3AZVVPQ","madhavi","Amazon India","RZNIZOCVANIFE","5"
"Whiskas","106203","112","Nice product. My cat loves it. No side effects.","amzn1.account.AHPF72HYNAN7DIIDJUKND5V3QOGA","swap","Amazon India","RZNOT7D1MC8Z3","5"
"Pedigree","107370","31","Got this pack at a very reasonable price. My puppy loves the taste too which is what really matters. The packaging was excellent and it is worth mentioning that it was a fresh package with the expiry date well into the future.","amzn1.account.AFOEI256B6GOME4Z6NMEUUGQS4LA","P. Das.","Amazon India","RZOB1B8ML69NT","5"
"Pedigree","108705","5","Good","amzn1.account.AGZC3WPC4PGXR5B545QJVDEBLVUQ","Laurent Mignet","Amazon India","RZP240NJUOV00","5"
"Whiskas","109384","22","very nc product..my kitty z eatng..the quality nd quantity is too good","amzn1.account.AGFRLHCAXN3O7Z77WQQRFK5EOTZA","Amazon Customer","Amazon India","RZPRW4D90OYPS","4"
"Pedigree","107126","31","I am not sure what difference Royal Canin holds over Pedigree but to my dog this tastes equally good (or maybe more). This was a value for money deal to me and now that I know my dog likes it I'll go for a larger pack (to save even some more). His stomach is definitely better now.","amzn1.account.AH2FYYZLAZBUT22WAPACO6ZABMWQ","Gagan","Amazon India","RZQSUXRT57M83","5"
"Pedigree","107109","31","nice","amzn1.account.AFOU2YI6JQVKFZXY3PF4Q6SR5O6A","Diwakar Vasa","Amazon India","RZQZVG2UTAAIY","5"
"Pedigree","107879","62","Fresh Product !!No Problems At All !!","amzn1.account.AHDRPAY6MP5FDBZKEUY52V77BWUA","Neeraj Kottnis","Amazon India","RZRQWGYY0LOVY","5"
"Pedigree","106952","31","Received a fresh pack intact. Our puppy very much likes very much to eat, a healthy poduct to puppies at an affordable price!  Thanks to Amason!!","amzn1.account.AGNMAHQ5CCRFBOEYKPKSPD64EIOQ","Kaliyan Pillai","Amazon India","RZRZONMUJDXBS","5"
"Pedigree","108214","62","Find some moisture and warms . Best to  see and buy nearest retail store especially chicken mix food.","amzn1.account.AHXWMQI5XFOXPTSWB6755AFONEYA","phanindra","Amazon India","RZWRZHQE33T32","1"
"Pedigree","106844","31","I'm writing this review behalf of Jenny Jinus Ostad Poochku Googlu : We love Pedigree milk and chicken with gravy and a egg.... We want our treat now.... <3 <3","amzn1.account.AGUXE2EKXRT3RJGKYEVDNLF4XZNQ","I. MITRA","Amazon India","RZWWTKE8L0M5Y","4"
"Whiskas","106623","24","Overall it is good. .All of my cats loves it.I always buy it from amazon as it is much cheaper here as camparred to store","amzn1.account.AGQBZXFRJ42ZJ6BX4EZ4KNKNPSUA","Tabassum shaikh","Amazon India","RZX1GC35A71I7","4"
"Whiskas","106748","24","Fast delivery!","amzn1.account.AEGGREZJKEUH3PTGGBFI25CGAZLA","Amrita GirirJ","Amazon India","RZXC2OY04JULK","5"
"Pedigree","113334","16","Very nice product my pug love it","amzn1.account.AHLI2OB5XTOYTC2CY44FYKVMMLNA","anshul","Amazon India","RZXTRM5OBB593","5"
"Whiskas","109327","22","It looks fun and interesting with many shapes. My cat loves eating this dry food over Me-O dry food. It smells, of course, but one gets used to it after a while. Please make sure to store this in an airtight container as soon as you open it. And if you're introducing your kitten to this food for the first time, please switch from previous food in small increments over a period of time. (There are instructions on the pack). You can leave a full bowl (as recommended by your vet, depending on the weight, age and health of your cat) for an entire day. The cat will feed himself/herself as and when they feel hungry. Kittens/cats eat many small meals through the day. Do not expect your cat to finish the bowl immediately. My cat, which was underweight and malnourished, began eating this and wet food, and is now perfectly healthy and happy.","amzn1.account.AFCRPMA235DGAZL7LVVPX5F4V23Q","Saranya M","Amazon India","RZXZ0F18J5KP9","5"
"Pedigree","107111","31","It was not good condition bag","amzn1.account.AH3EVBZ22SYHBYSL3SAUA4K56CCQ","Amazon Customer","Amazon India","RZY49DUJJYWL7","2"
"Pedigree","115203","55","Dear Roopa,Were sorry to hear about your unfortunate experience and would like a chance to rectify and make it right. We request you to contact our consumer care center at 1800 407 11 21 21 (Toll free) between 8:30 am to 5:00 pm, from Monday to Friday.Regards, Team Pedigree","amzn1.account.AGF4BT4LDSNAXVCGMC334Q6RBOVQ","Pedigree Expert","Amazon Pantry","","0"
"Pedigree","115211","56","Dear VJ,Were sorry to hear about your unfortunate experience and would like a chance to rectify and make it right. We request you to contact our consumer care center at 1800 407 11 21 21 (Toll free) between 8:30 am to 5:00 pm, from Monday to Friday.Regards, Team Pedigree","amzn1.account.AGF4BT4LDSNAXVCGMC334Q6RBOVQ","Pedigree Expert","Amazon Pantry","","0"
"Pedigree","115214","56","Dear Sakshi,Were sorry to hear about your unfortunate experience and rectify and we would like to understand the issue better. We request you to contact our consumer care center at 1800 407 11 21 21 (Toll free) between 8:30 am to 5:00 pm, from Monday to Friday.Regards, Team Pedigree","amzn1.account.AGF4BT4LDSNAXVCGMC334Q6RBOVQ","Pedigree Expert","Amazon Pantry","","0"
"Pedigree","115247","63","Dear Asu,Pedigree is ready to eat food and should be served directly to the pet. Hence it is safe for your puppy. Make sure to keep plenty of water next to the bowl pedigree bowl for your puppy. In case of further query feel free to call on our consumer care center at 1800 407 11 21 21 (Toll free) between 8:30 am to 5:00 pm, from Monday to Friday.Regards, Team Pedigree","amzn1.account.AGF4BT4LDSNAXVCGMC334Q6RBOVQ","Pedigree Expert","Amazon Pantry","","0"
"Pedigree","115278","96","Dear Avi,Were sorry to hear about your unfortunate experience and would like a chance to rectify and make it right. We request you to contact our consumer care center at 1800 407 11 21 21 (Toll free) between 8:30 am to 5:00 pm, from Monday to Friday.Regards, Team Pedigree","amzn1.account.AGF4BT4LDSNAXVCGMC334Q6RBOVQ","Pedigree Expert","Amazon Pantry","","0"
"Pedigree","115287","101","every dog eats it like hell. It is a good product","amzn1.account.AFRQOXJ2IQVFRWYP74NSBJOHX4ZQ","Mohit","Amazon Pantry","","0"
"Whiskas","115311","110","Dear Anitha,Were sorry to hear about your unfortunate experience and recommend you to contact us as we would be happy to offer a free replacement. We request you to contact our consumer care center at 1800 407 11 21 21 (Toll free) between 8:30 am to 5:00 pm, from Monday to Friday.Regards, Team Whiskas","amzn1.account.AFPP5VOCR7RGA3XTBF7HO5TKYAUA","Whiskas Expert","Amazon Pantry","","0"
"Pedigree","115401","27","huh ? addictive ? I am giving the food as it is over 3 days from the can without mixing in rice or dry food. Can you explain more what you meant by your 'addictive' comment/review for this ? Thanks","amzn1.account.AHD7AQBLM2VZBCZ66P2S4M44EQBQ","DeMan","Amazon Pantry","","0"
"Pedigree","115413","30","Dear Deepa,We recommend you to start with ADULT stage pedigree for your 1 year old shihtzu. If you have any more queries you can contact our consumer care center at 1800 407 11 21 21 (Toll free) between 8:30 am to 5:00 pm, from Monday to Friday. Our associate will be more than happy to help you.Regards, Team Pedigree","amzn1.account.AGF4BT4LDSNAXVCGMC334Q6RBOVQ","Pedigree Expert","Amazon Pantry","","0"
"Pedigree","115215","56","Dear Sakshi,Were sorry to hear about your unfortunate experience and we would like to understand the issue better. We request you to contact our consumer care center at 1800 407 11 21 21 (Toll free) between 8:30 am to 5:00 pm, from Monday to Friday.Regards, Team Pedigree","amzn1.account.AGF4BT4LDSNAXVCGMC334Q6RBOVQ","Pedigree Expert","Amazon Pantry","None_child","0"
"Whiskas","115324","112","Our cats love it","amzn1.account.AH2EPXRGFF2NH7ZPDCJZTYMOJ7EA","Amazon Customer","Amazon Pantry","R107737TO0ZB66","4.0"
"Whiskas","110877","112","Fast delivery as fast eaten by my kitty","amzn1.account.AEZMYANDIGDRMRZLJ6ENDJMXCN7Q","Amazon Customer","Amazon Pantry","R10WONLQLZC3K7","5"
"Pedigree","110855","14","My babies loved it","amzn1.account.AGFJUNHQT6KJFELQYIPSN7TTJFMQ","Romila Sundaresan","Amazon Pantry","R122WPB4FRTY1T","5.0"
"Pedigree","110854","14","The dogs love this. But don't spoil them n finish the whole packet in 1 go. Make small quantities of the sticks n given them only as a reward. A very good method for training. Do a trick get a treat.","amzn1.account.AF5OEWMXUJ2VCGAE2V75FZLRUQEQ","harmeet singh chawla","Amazon Pantry","R1237S3CV3F1C9","5.0"
"Pedigree","110772","54","MY HOUNDS LOVE IT","amzn1.account.AHGM4OUS4ZHNGELJ4S7KOFXBRG3A","Jit Sen","Amazon Pantry","R12EHWW321AD9O","5"
"Pedigree","110945","96","My pug loves these.....though I think he pretty much like anything that is edible :)Ingredient-wise I have no idea, and do hope the product is ok. Having said that, my dog is prone to allergies, and he hasn't had any with these denta chews. I give him only half per day as a treat.","amzn1.account.AEYNVM6JMGGAR7N46K4WJRU6WQKQ","anntann","Amazon Pantry","R12OMAZ1Y8L8IL","4.0"
"Pedigree","110944","96","Good product, priced right and well packed.","amzn1.account.AHQI43WKTRTNBWIUUK7OZEUL4OZA","Rangarajan Venkatachari","Amazon Pantry","R12OPH4THQGANM","5.0"
"Pedigree","110928","31","My Sheprador loves this. Well he loves almost any kinda dog food though.","amzn1.account.AFAMDO2CBBT73OHDEPXEJNIIHK4Q","Venkatesh Eslavath","Amazon Pantry","R139LTKSGQ2YMS","5.0"
"Whiskas","110915","102","It's a good product for cats at a reasonable price.","amzn1.account.AECRXWDZHAAONOLMPFMVG7BZTGZQ","Fahadqazi","Amazon Pantry","R13B1MDJOW8AWD","4.0"
"Whiskas","110896","34","My stray cats love it....they actually eat anything they get, considering they're strays. But this stuff has quite a visible effect on them. They've actually developed good health and fur.","amzn1.account.AH2D66E6DLDLX3PGP3QD7IKHTO5A","Mr. B Kundu","Amazon Pantry","R13DD5KF5PGIPA","5"
"Whiskas","110961","20","Need one can every day for my cats. Mix with rice and serve. Good fill in the morning as first meal for cats.","amzn1.account.AHOLXJHWPWO7AZHJCCX523BOWPRQ","bnsb","Amazon Pantry","R143WEUM3RR4Z3","5.0"
"Pedigree","110791","27","no discounts on marked price","amzn1.account.AFA7KAI4J57S663VEJU6U27BC6LA","Sam","Amazon Pantry","R14BVEGN8W1P9G","3.0"
"Pedigree","110951","4","My lhasa apso loves this!","amzn1.account.AFPH6MC7IYXOO4FNN5MXDJ4C5FLQ","ren","Amazon Pantry","R15XN0HBINSXN","5.0"
"Whiskas","110920","102","Awesome Good food for cat","amzn1.account.AFSYGE65SCXBBFKEKZAF6K4SEW7A","Amazon Customer","Amazon Pantry","R172PCCW9OS6BB","5"
"Pedigree","110852","14","Woody's Favourite","amzn1.account.AHJRWZF3ESETEEPQO5EOMBW4B7FA","Amazon Customer","Amazon Pantry","R18DOMI8PQIJ34","5.0"
"Pedigree","110778","60","My puppy is 6 months old and pedigree is helpful for him to grow health but over this id rather prefer DROOLS","amzn1.account.AEZ77OIP63SZCRH5INQVEEVQXWHA","SUKUMAR R","Amazon Pantry","R1A8W89ZZMWGHY","4.0"
"Whiskas","111235","40","Good product.","amzn1.account.AE5CUTOU26FR34PKWFU5LTFX3MEA","Sweety","Amazon Pantry","R1B0AW855CPILF","5.0"
"Whiskas","111107","46","Our  all versions of whiskas dry meal including his most favorite- Neko Tuna & Chicken jerky","amzn1.account.AFNZYRDXLQGLISAAGKW33VBEYQIA","The Watch","Amazon Pantry","R1B3TYUPJHKHPI","5.0"
"Pedigree","110774","60","Sealed was completely broken","amzn1.account.AEXE4CTGHDJAT6JEHCYTHBCKN6KA","Nitin Kapoor","Amazon Pantry","R1B4XRG2DP7MVG","1.0"
"Pedigree","110819","55","MY HOUNDS LOVE IT","amzn1.account.AHGM4OUS4ZHNGELJ4S7KOFXBRG3A","Jit Sen","Amazon Pantry","R1B7ZRHR5GLSD4","5.0"
"Whiskas","115436","34","Quality food .. Cats love it","amzn1.account.AGNFRPU4O3VVMRCEBKYOXTJPZT4A","Amazon Customer","Amazon Pantry","R1BQYGYEMQ05AF","5.0"
"Pedigree","115254","68","Hi, all products are Good n genuine, but why Amazon pantry services not available in Nagpur city, Kindly request you to start your service to above place so it will little help to my old age parents for buy ggroceriesn all..Thank you..","amzn1.account.AGDD5SU5P5WEGNTYQXEOTOOSQD6Q","Amazon Customer","Amazon Pantry","R1BR2M9G3OBHSF","5.0"
"Pedigree","110789","27","Good one","amzn1.account.AHRTVHRZ2KAEVOWY7HDU6UZFBNQQ","Naveen","Amazon Pantry","R1BU4BL3YSRRRD","4.0"
"Pedigree","110922","31","its good","amzn1.account.AECGMBIF6ZQUWDOSJXCNMQ3S6KSQ","Sanghmingliana","Amazon Pantry","R1CKRN7JIQF9XI","5.0"
"Whiskas","115307","102","Good product. Cats love it. Though a bit expensive for everyday use.","amzn1.account.AEPYVS6HNNFGZ6NF4JJFHQP7WU3Q","Abhijit Basu","Amazon Pantry","R1CQY6SHILOO74","5.0"
"Pedigree","115217","56","Price is less as compare to any other store nd market.my goldn rtrvr love it.","amzn1.account.AFC32NR3GXZENNQW36XOFXQNNY4Q","Amazon Customer","Amazon Pantry","R1CS5HBYK09AUX","5.0"
"Pedigree","110935","44","Perfect food","amzn1.account.AFSDHWGF53OIN3QJQXZ6O3BNJMPQ","Shraddha","Amazon Pantry","R1CW4YWVOEDFTY","5.0"
"Pedigree","110858","14","Cheapest cost across all sites and my pet loves it!!!! This is the only thing that makes her obey me;)","amzn1.account.AFCTIDY3HDFFIH65P7WAPKKFJTQA","Amazon Customer","Amazon Pantry","R1DU5UXYBCMP5Z","5.0"
"Whiskas","110905","22","My cat goes crazy after 1 open the box. She just loves it.","amzn1.account.AHQOAMKWBOW4MTSMZB6GH4655RFA","PK","Amazon Pantry","R1DYPMWRPFHNGG","5"
"Pedigree","115239","62","Price fluctuates a lot.  Product is good.","amzn1.account.AE26DSUMDFNTRDUMZ4RMHKPSO4QQ","Amazon Customer","Amazon Pantry","R1E9K2IPXV4DUW","3.0"
"Pedigree","110861","14","A very  good product.my boy love it.","amzn1.account.AF3UZEDOWN5KFYLY74WXIHOU7RWA","yashwant","Amazon Pantry","R1F65LA7XDREJM","4.0"
"Whiskas","110878","21","My cats love it. Different variants in one pack.","amzn1.account.AGPGCF3N5XHGZTAB7YQOF3C62GZA","Amazon Customer","Amazon Pantry","R1FEBH2WJL670J","5.0"
"Pedigree","110937","5","Good product,packing was good","amzn1.account.AF3LALFU3V5PMJ3TG63IP5DRM5ZA","customer","Amazon Pantry","R1FG5662NEYFJC","5.0"
"Whiskas","115304","102","It is good and my cat eat all .","amzn1.account.AFRCG6GQIL7M5RPMFCWNEH6VJDZA","NIRAJ KUMAR PODDAR","Amazon Pantry","R1FHFNV2I7XJTA","5.0"
"Whiskas","110958","19","my kitties enjoy the food","amzn1.account.AFIM4Y5E4RSQM2CTLFPXR2USMESQ","subhani","Amazon Pantry","R1FLD6DGX4GUJ9","5.0"
"Whiskas","111085","36","Got it for my cat, he seemed yo like it, but he likes the mackerel flavour better. I probably won't repurchase.","amzn1.account.AFG4CP74WYP6EY7PFGGFVRIBQCZQ","tiya","Amazon Pantry","R1FPRLB3OJBY8U","4.0"
"Whiskas","110918","102","Easy and convenient. My cat loves this. Although make sure there's ample fresh water available for your cat after feeding it this, makes the cat thirsty.","amzn1.account.AEMVZHNTM6SYH4VJTAMKDKBRAOKQ","Amazon Customer","Amazon Pantry","R1FSBXP1QPW0Q5","5.0"
"Whiskas","110904","22","My cat loves it ! I It is a good product with great shelf life and it is amazingingly tasty for my cat","amzn1.account.AETV2QLUAYQ6GDYQTYVTNJDXW53A","shekhar","Amazon Pantry","R1GZ5DSUAMSA80","5"
"Pedigree","110827","101","Very good product and my golden loved it Tq amazon for shipping earliest","amzn1.account.AHCNCVHFULZ7WOGY6B2IWNTYK3XA","Ch Bhanu","Amazon Pantry","R1H4XXL8A4HAAF","5.0"
"Pedigree","110943","96","The Pup likes it and good value!","amzn1.account.AG5PAVI3GGP4KC2HZBWW6MCJLHJQ","Anil K.","Amazon Pantry","R1HEC09IJJF9AQ","4.0"
"Pedigree","110839","63","Great deal in amazon. Worth buying","amzn1.account.AHY6AGF7XH4RUKNAB6VMGC4QPG6Q","Amit","Amazon Pantry","R1KASYM8Z62FJB","5.0"
"Pedigree","110941","77","Great food for older dogs. Gets easily digested. Giving it to my old dal and he is handling it great.","amzn1.account.AGKFIXL2FZWPSP335JGFDMH4RXGA","Somendra R.","Amazon Pantry","R1KVN7PD9MEPW5","5.0"
"Whiskas","110895","34","Tried almost every brand from whiskas to drools to me-o to check the best one. Whiskas so far wins hands down. The best part is it has no odor, is premium quality and the nutritional effects are visible in the way of a shinier softer coat. Yes, it is also a bit pricier than other options but it's also more worth it. I like that the kitten food also has milk pockets so there is a variation in taste. No other brand has this. My kittens seem to be addicted to it lol, it's gobbled up in seconds. I just hope they start making one in a larger volume pack. Never going back to another brand.","amzn1.account.AF3X6KXLBE24WHOFZBETDBLYAULQ","Shefali","Amazon Pantry","R1LNYDIQQL59FW","5"
"Whiskas","111086","36","Very happy","amzn1.account.AESWAHRPVXGNBYYLSHA5DMVP7D4Q","Erle Sanchis","Amazon Pantry","R1LQ7T7HCB5REC","5.0"
"Whiskas","110876","112","Two packs every month..my cats just love it","amzn1.account.AHOYELJRNZJPM6YAEFLCYYS577XQ","Namratha Surve","Amazon Pantry","R1LWWAGYRMJ7VM","5"
"Whiskas","115266","70","Not all cats like it, but a more economical alternative to wet food for some cats that might like it.","amzn1.account.AEPYVS6HNNFGZ6NF4JJFHQP7WU3Q","Abhijit Basu","Amazon Pantry","R1N47QKGSAS2BZ","5.0"
"Whiskas","115449","40","Using them and they seem fine so far.","amzn1.account.AEZQNYYBUJUTK756HSSE55A3ZVLQ","Shalini Gogia","Amazon Pantry","R1N78PFT0QVMMC","5.0"
"Whiskas","110955","19","My  furry kids love it","amzn1.account.AHEZKH6HF6K43OAQORMD3WL5JWOA","Rani","Amazon Pantry","R1NGO8YMQGMJWM","4.0"
"Whiskas","110881","21","cat likes it","amzn1.account.AFQQ4OMGNYCTIJFNAMZG4HT27DWA","anirban das","Amazon Pantry","R1NHNHH2HBP0BV","5.0"
"Pedigree","110949","4","Good","amzn1.account.AG47FLSLEPXOKUV5U7PUVFDJNGUA","Bala....","Amazon Pantry","R1NZZFUE3NNXUF","5.0"
